match,company_name_1,company_name_2,company_country_1,company_country_2,company_website_1,company_website_2,company_market_cap_1,company_market_cap_2,company_employees_1,company_employees_2,company_industry_1,company_industry_2,company_address_1,company_address_2
0,Apple,Google,USA,United States USA,Steve Wozniak',https://www.google.com/,"['394,330 Million USD', '99,803 Million USD', 'Sep-2022', '352,760 Million USD', '302,080 Million USD', '50,672 Million USD']","['$1.8 Trillion', '$280 Billion']","['1', 'California', '154,000', 'Tim Cook', ['Steve Jobs'","150,000",'Ronald Wayne ' ] '' ] '',"['Technology', 'Internet', 'AI']",,
0,International Business Machines Corp,Microsoft,United States of America,United States USA,,https://www.microsoft.com/,"['$126.9B', '$57.4B']","['$2.5 Trillion', '$198 Billion']","307,600","221,000",nan grannie,"[ 'Technology ' , 'Software ' , 'Cloud Computing ' ]","1 New Orchard Road, Armonk, New York, 10504",
0,International International Business Machines Corp,Microsoft,United States of America,USA,,https://www.microsoft.com/,"['$126.9B', '$57.4B']","['$2.5 Trillion', '$198 Billion']","307,600","221,000",,"[ 'Technology ' , 'Software ' , 'Cloud Computing '","1 New Orchard Road, Armonk, New York, 10504",
0,International Business Machines Corp,Microsoft,United States of America,USA,,https://www.microsoft.com/,"['$126.9B', '$57.4B']","['$2.5 Trillion', '$198 Billion']","307,600","221,000",nan,"['Technology', 'Software', 'Cloud Computing']","1 New Orchard Road, Armonk, New York, 10504",
0,IBM,Corporation,United States,USA,,https://www.microsoft.com/,"['$67.25 B', '$5.52 B', '$133.28 B', '$124.33 B']","['$2.45 Trillion', '$195 Billion']",,"218,000",naan,"'Technology , 'Software ' , 'Enterprise Solutions '",,
0,IBM,Microsoft Corporation,United States,USA,,https://www.microsoft.com/,"['$67.25 B', '$5.52 B', '$133.28 B', '$124.33 B']","['$2.45 Trillion', '$195 Billion']",nan,"218,000",,"[ 'Technology ' , 'Software ' , 'Enterprise Solutions ' ]",,
0,IBM,Microsoft Corporation,unify States,U. S. Army,,https://www.microsoft.com/,"['$67.25 B', '$5.52 B', '$133.28 B', '$124.33 B']","['$2.45 Trillion', '$195 Billion']",nan,"218,000",,"['Technology', 'Software', 'Enterprise Solutions']",,
0,Amazon,Microsoft,USA,USA US Army,,https://www.microsoft.com/,"['$960.28 B', '$94.13', '-1.43%', '-45.23%']","['$2.5 Trillion', '$198 Billion']",5,"221,000",Nan River,"'Technology ' , 'Software ' , 'Cloud Computing ' ]",,
0,Amazon,Microsoft,USA,U.S.A. USA,,https://www.microsoft.com/,"['$960.28 B', '$94.13', '-1.43%', '-45.23%']","['$2.5 Trillion', '$198 Billion']",5 fivesome,"221,000",naan,"['Technology', 'Software', 'Cloud Computing']",,
0,Amazon,Microsoft,USA,USA,,https://www.microsoft.com/,"['$960.28 B', '$94.13', '-1.43%', '-45.23%']","['$2.5 Trillion', '$198 Billion']",5,"221,000",,"[ 'Technology ' , 'Software ' , 'Cloud Computing ' ]",,
0,Toyota bay window,Sony,Japan,Japan,https://www.toyota-corporation.com/,https://www.sony.com/,"['302 Billion USD', '30.2 Billion USD']","['120 Billion USD', '20 Billion USD']","367,000","109,700","[ 'Automotive ' , 'Electric Vehicles ' , 'Mobility ' ]","['Technology', 'Consumer Electronics', 'Entertainment']",,
0,Toyota Corporation,Sony,Japan,Japan,https://www.toyota-corporation.com/,https://www.sony.com/,"['302 Billion USD', '30.2 Billion USD']","['120 Billion USD', '20 Billion USD']","367,000","109,700","[ 'Automotive ' , 'Electric Vehicles ' , 'Mobility ' ]","['Technology', 'Consumer Electronics', 'Entertainment']",,
0,Toyota Corporation,Sony,Japan,Japan,https://www.toyota-corporation.com/,https://www.sony.com/,"['302 Billion USD', '30.2 Billion USD']","['120 Billion USD', '20 Billion USD']","367,000","109,700","['Automotive', 'Electric Vehicles', 'Mobility']","['Technology', 'Consumer Electronics', 'Entertainment']",,
0,Toyota,Sony Technologies,Japan,Japan,https://www.toyota-global.com/,https://www.sony-technologies.com/,"['300 Billion USD', '30 Billion USD']","['122 Billion USD', '20.5 Billion USD']","366,283","110,500","['Automotive', 'Electric Vehicles']","['Technology', 'Electronics', 'Entertainment']",,
0,Toyota,Sony Technologies,Japan,Japan,https://www.toyota-global.com/,https://www.sony-technologies.com/,"['300 Billion USD', '30 Billion USD']","['122 Billion USD', '20.5 Billion USD']","366,283","110,500","[ 'Automotive ' , 'Electric Vehicles ' ]","[ 'Technology ' , ' ' , 'Entertainment 'Electronics ]",,
0,Toyota,Sony Technologies,japan Japan,Japan,https://www.toyota-global.com/,https://www.sony-technologies.com/,"['300 Billion USD', '30 Billion USD']","['122 Billion USD', '20.5 Billion USD']","366,283","110,500","[ 'Automotive ' , 'Electric Vehicles ' ]","['Technology', 'Electronics', 'Entertainment']",,
0,Siemens,Volkswagen,Germany,Germany,https://www.siemens.com/,https://www.volkswagen.com/,"['120 Billion EUR', '20 Billion EUR']","['500 Billion EUR', '70 Billion EUR']","303,000","662,575","['Technology', 'Automation', 'Energy', 'Healthcare']","[ 'Automotive ' , 'Electric Vehicles ' ]",,
0,Siemens,Volkswagen,Germany,Germany,https://www.siemens.com/,https://www.volkswagen.com/,"['120 Billion EUR', '20 Billion EUR']","['500 Billion EUR', '70 Billion EUR']","303,000","662,575","['Technology', 'Automation', 'Energy', 'Healthcare']","['Automotive', 'Electric Vehicles']",,
0,Siemens,Volkswagen,Germany Germany,Federal Republic of Germany,https://www.siemens.com/,https://www.volkswagen.com/,"['120 Billion EUR', '20 Billion EUR']","['500 Billion EUR', '70 Billion EUR']","303,000","662,575","['Technology', 'Automation', 'Energy', 'Healthcare']",[ 'Automotive ' 'Electric Vehicles ',,
0,Siemens Engineering,Volkswagen Motors,Germany,Germany,https://www.siemens-engineering.com/,https://www.volkswagen-motors.com/,"['121 Billion EUR', '20.2 Billion EUR']","['498 Billion EUR', '69.5 Billion EUR']","303,500","661,000","[ 'Automation ' , 'Technology ' , 'Industrial ] '","['Automotive', 'Electric Vehicles', 'Transportation']",,
0,Siemens Engineering,Volkswagen Motors,Germany,Germany,https://www.siemens-engineering.com/,https://www.volkswagen-motors.com/,"['121 Billion EUR', '20.2 Billion EUR']","['498 Billion EUR', '69.5 Billion EUR']","303,500","661,000","[ 'Automation ' ] 'Technology ' , 'Industrial ' ,","[ 'Automotive ' , 'Electric Vehicles ' , 'Transportation ' ]",,
0,Siemens S Engineering,Volkswagen Motors,Germany,Germany,https://www.siemens-engineering.com/,https://www.volkswagen-motors.com/,"['121 Billion EUR', '20.2 Billion EUR']","['498 Billion EUR', '69.5 Billion EUR']","303,500","661,000","['Automation', 'Technology', 'Industrial']","[ 'Automotive ' , 'Electric , ' Vehicles 'Transportation ' ]",,
0,International Business Machines Corp,Google google,United States of America,USA,,https://www.google.com/,"['$126.9B', '$57.4B']","['$1.8 Trillion', '$280 Billion']","307,600","150,000",,"['Technology', 'Internet', 'AI']","1 New Orchard Road, Armonk, New York, 10504",
0,International Business Machines Corp,Google,United States of US,USA,,https://www.google.com/,"['$126.9B', '$57.4B']","['$1.8 Trillion', '$280 Billion']","307,600","150,000",nan,"['Technology', 'Internet', 'AI']","1 New Orchard Road, Armonk, New York, 10504",
0,International Business Corp Machines,Google,United States of,USA,,https://www.google.com/,"['$126.9B', '$57.4B']","['$1.8 Trillion', '$280 Billion']","307,600","150,000",,"['Technology', 'Internet', 'AI']","1 New Orchard Road, Armonk, New York, 10504",
0,Toyota Auto,Sony Electronics,Japan,Japanese Archipelago Japan,https://www.toyota-auto.com/,https://www.sony-electronics.com/,"['298 Billion USD', '29.8 Billion USD']","['118 Billion USD', '19.5 Billion USD']","365,500","109,000","[ 'Automotive ' , ' 'Manufacturing ]","[ 'Consumer Electronics ' , 'Technology ' , 'Retail ' ]",,
0,Toyota Auto,Sony Electronics,Nippon,Japan,https://www.toyota-auto.com/,https://www.sony-electronics.com/,"['298 Billion USD', '29.8 Billion USD']","['118 Billion USD', '19.5 Billion USD']","365,500","109,000","[ 'Automotive ' , 'Manufacturing ' ]","['Consumer Electronics', 'Technology', 'Retail']",,
0,Toyota Auto,Sony Electronics,Japan,japan,https://www.toyota-auto.com/,https://www.sony-electronics.com/,"['298 Billion USD', '29.8 Billion USD']","['118 Billion USD', '19.5 Billion USD']","365,500","109,000","['Automotive', 'Manufacturing']","[ 'Consumer Electronics ' , 'Technology ' , 'Retail ' ]",,
0,Auto Toyota,Sony,Japan,Japan,https://www.toyota-auto.com/,https://www.sony.com/,"['298 Billion USD', '29.8 Billion USD']","['120 Billion USD', '20 Billion USD']","365,500","109,700","[ 'Automotive ' , 'Manufacturing ' ]","[ 'Technology ' , 'Consumer Electronics , ' 'Entertainment ' ]",,
0,Toyota car,Sony,Japanese Archipelago Japan,Japan,https://www.toyota-auto.com/,https://www.sony.com/,"['298 Billion USD', '29.8 Billion USD']","['120 Billion USD', '20 Billion USD']","365,500","109,700","['Automotive', 'Manufacturing']","[ 'Technology ' , ' Electronics ' , 'Entertainment 'Consumer ]",,
0,Toyota Auto,Sony,Japan,Japan,https://www.toyota-auto.com/,https://www.sony.com/,"['298 Billion USD', '29.8 Billion USD']","['120 Billion USD', '20 Billion USD']","365,500","109,700","['Automotive', 'Manufacturing']","['Technology', 'Consumer Electronics', 'Entertainment']",,
0,SAP,Volkswagen Motors,Germany,Germany,https://www.sap.com/,https://www.volkswagen-motors.com/,"['150 Billion EUR', '27 Billion EUR']","['498 Billion EUR', '69.5 Billion EUR']","100,000","661,000","['Technology', 'Software', 'Enterprise Solutions']","['Automotive', 'Electric Vehicles', 'Transportation']",,
0,SAP,Volkswagen Motors,Germany,Germany,https://www.sap.com/,https://www.volkswagen-motors.com/,"['150 Billion EUR', '27 Billion EUR']","['498 Billion EUR', '69.5 Billion EUR']","100,000","661,000","[ 'Technology ' , ' ' , 'Enterprise Solutions 'Software ]","[ 'Automotive ' , 'Electric Vehicles ' , 'Transportation ' ]",,
0,sap,Motors Volkswagen,Germany,Germany,https://www.sap.com/,https://www.volkswagen-motors.com/,"['150 Billion EUR', '27 Billion EUR']","['498 Billion EUR', '69.5 Billion EUR']","100,000","661,000","[ 'Technology ' , 'Software ' , 'Enterprise Solutions ' ]","[ 'Automotive ' , 'Electric Vehicles ' , 'Transportation ] '",,
0,SAP,Volkswagen Manufacturing,Federal Republic of Germany Germany,Germany,https://www.sap.com/,https://www.volkswagen-manufacturing.com/,"['150 Billion EUR', '27 Billion EUR']","['505 Billion EUR', '71 Billion EUR']","100,000","663,500","[ ] ' , 'Software ' , 'Enterprise Solutions ' 'Technology","[ 'Automotive ' , 'Manufacturing ' , 'Transportation ' ]",,
0,SAP,Manufacturing Volkswagen,Germany,Germany,https://www.sap.com/,https://www.volkswagen-manufacturing.com/,"['150 Billion EUR', '27 Billion EUR']","['505 Billion EUR', '71 Billion EUR']","100,000","663,500","['Technology', 'Software', 'Enterprise Solutions']","[ 'Automotive ' , 'Manufacturing , 'Transportation ' ]",,
0,exhaust,Volkswagen Manufacturing,Germany,Germany Deutschland,https://www.sap.com/,https://www.volkswagen-manufacturing.com/,"['150 Billion EUR', '27 Billion EUR']","['505 Billion EUR', '71 Billion EUR']","100,000","663,500","[ 'Technology ' , 'Software ' , 'Enterprise resolution ' ]","['Automotive', 'Manufacturing', 'Transportation']",,
0,Volkswagen,Toyota,Germany,Japan,https://www.volkswagen.com/,https://www.toyota-global.com/,"['500 Billion EUR', '70 Billion EUR']","['300 Billion USD', '30 Billion USD']","662,575","366,283","[ 'Automotive ' , 'Electric Vehicles ' ]","[ 'Automotive ' , 'Electric Vehicles ' ]",,
0,Volkswagen,Toyota,Germany,Japan Japan,https://www.volkswagen.com/,https://www.toyota-global.com/,"['500 Billion EUR', '70 Billion EUR']","['300 Billion USD', '30 Billion USD']","662,575","366,283","['Automotive', 'Electric Vehicles']","[ 'Automotive ' , 'Electric Vehicles ' ]",,
0,Volkswagen,Toyota,Germany,japan,https://www.volkswagen.com/,https://www.toyota-global.com/,"['500 Billion EUR', '70 Billion EUR']","['300 Billion USD', '30 Billion USD']","662,575","366,283","['Automotive', 'Electric Vehicles']","['Automotive', 'Electric Vehicles']",,
0,apple,Amazon.com,USA,USA,Steve Wozniak',https://www.amazon.com/,"['394,330 Million USD', '99,803 Million USD', 'Sep-2022', '352,760 Million USD', '302,080 Million USD', '50,672 Million USD']","['469,820 Million USD', '33,364 Million USD', 'Dec-2021', '420,550 Million USD', '282,300 Million USD', '138,240 Million USD']","['1', 'California', '154,000', 'Tim Cook', ['Steve Jobs'","[ , 5 ' , 'Washington ' , ' 1,335,000 ' , 'Andy Jassy ' ' 'Jeff Bezos ' ]"," 'Ronald Wayne']""]""","['eCommerce', 'Internet or Mobile App Based Business', 'Cloud Services', 'Software and IT', 'Artificial Intelligence', 'Technology', 'Consulting Services', 'Consumer Services', 'Software Products', 'Retail']",,
0,Apple,Amazon.com,US,USA Army,Steve Wozniak',https://www.amazon.com/,"['394,330 Million USD', '99,803 Million USD', 'Sep-2022', '352,760 Million USD', '302,080 Million USD', '50,672 Million USD']","['469,820 Million USD', '33,364 Million USD', 'Dec-2021', '420,550 Million USD', '282,300 Million USD', '138,240 Million USD']","[ 'California 1 ' , ' ' , '154,000 ' , 'Tim Cook ' , [ 'Steve Jobs '","['5', 'Washington', '1,335,000', 'Andy Jassy', 'Jeff Bezos']",'Ronald ] ' ] '' Wayne '',"[ 'eCommerce ' , 'Internet or Mobile App Based Business 'Cloud Services ' , 'Software and IT ' , 'Artificial Intelligence , 'Technology ' , 'Consulting Services ' , 'Consumer Services ' , Products ' 'Retail '",,
0,Apple,Amazon.com,USA USA,USA,Steve Wozniak',https://www.amazon.com/,"['394,330 Million USD', '99,803 Million USD', 'Sep-2022', '352,760 Million USD', '302,080 Million USD', '50,672 Million USD']","['469,820 Million USD', '33,364 Million USD', 'Dec-2021', '420,550 Million USD', '282,300 Million USD', '138,240 Million USD']","[ ' 1 ' , 'California ' , '154,000 ' , 'Tim Cook ' , [ 'Steve Jobs '","['5', 'Washington', '1,335,000', 'Andy Jassy', 'Jeff Bezos']"," 'Ronald Wayne']""]""","['eCommerce', 'Internet or Mobile App Based Business', 'Cloud Services', 'Software and IT', 'Artificial Intelligence', 'Technology', 'Consulting Services', 'Consumer Services', 'Software Products', 'Retail']",,
0,Malus pumila Apple,Ibm,USA,USA,Steve Wozniak',https://www.ibm.com/,"['394,330 Million USD', '99,803 Million USD', 'Sep-2022', '352,760 Million USD', '302,080 Million USD', '50,672 Million USD']","['57,350 Million USD', '5,743 Million USD', 'Dec-2021', '132,000 Million USD', '113,100 Million USD', '18,901 Million USD']","[ ' 1 ' , 'California ' , '154,000 ' , 'Tim Cook ' , [ 'Steve Jobs '","[ '123 ' , 'New York ' , '375,300 ' , 'Arvind Krishna ' , 'Charles Ranlett Flint ' ]"," 'Ronald Wayne']""]""","['Technology', 'Software and IT', 'Software Products', 'Computers Hardware', 'Laptops', 'Cloud Services', 'Artificial Intelligence', 'Internet of Things', 'Electronics', 'Consumer Electronics']",,
0,Apple,Ibm,USA,USA,Steve Wozniak',https://www.ibm.com/,"['394,330 Million USD', '99,803 Million USD', 'Sep-2022', '352,760 Million USD', '302,080 Million USD', '50,672 Million USD']","['57,350 Million USD', '5,743 Million USD', 'Dec-2021', '132,000 Million USD', '113,100 Million USD', '18,901 Million USD']","[ ' 1 ' , 'California ' , [ ' , 'Tim Cook ' , '154,000 'Steve Jobs '","['123', 'New York', '375,300', 'Arvind Krishna', 'Charles Ranlett Flint']"," 'Ronald Wayne']""]""","['Technology', 'Software and IT', 'Software Products', 'Computers Hardware', 'Laptops', 'Cloud Services', 'Artificial Intelligence', 'Internet of Things', 'Electronics', 'Consumer Electronics']",,
0,Apple,Ibm,USA,USA,Steve Wozniak',https://www.ibm.com/,"['394,330 Million USD', '99,803 Million USD', 'Sep-2022', '352,760 Million USD', '302,080 Million USD', '50,672 Million USD']","['57,350 Million USD', '5,743 Million USD', 'Dec-2021', '132,000 Million USD', '113,100 Million USD', '18,901 Million USD']","['1', 'California', '154,000', 'Tim Cook', ['Steve Jobs'","['123', 'New York', '375,300', 'Arvind Krishna', 'Charles Ranlett Flint']"," 'Ronald Wayne']""]""","[ 'Technology , , 'Software and IT ' , 'Software Products ' , 'Computers Hardware ' ' 'Laptops ' , 'Cloud Services ' , 'Artificial Intelligence ' , 'Internet of Things ' , 'Electronics ' , 'Consumer Electronics ' ]",,
0,Tesla,Volkswagen,USA,Germany,https://www.tesla.com/,https://www.volkswagen.com/,"['$1.2 Trillion', '$80 Billion']","['500 Billion EUR', '70 Billion EUR']","110,000","662,575","['Electric Vehicles', 'Automotive', 'Technology']","['Automotive', 'Electric Vehicles']",,
0,Tesla Tesla,Volkswagen,USA,Germany,https://www.tesla.com/,https://www.volkswagen.com/,"['$1.2 Trillion', '$80 Billion']","['500 Billion EUR', '70 Billion EUR']","110,000","662,575","['Electric Vehicles', 'Automotive', 'Technology']","[ vehicle 'Automotive ' , 'Electric Vehicles ' ]",,
0,Tesla,Volkswagen,USA,Germany,https://www.tesla.com/,https://www.volkswagen.com/,"['$1.2 Trillion', '$80 Billion']","['500 Billion EUR', '70 Billion EUR']","110,000","662,575","['Electric Vehicles', 'Automotive', 'Technology']","[ 'Automotive ' , 'Electric Vehicles ' ]",,
0,Toyota Auto,Sony Technologies,Japan,Japan,https://www.toyota-auto.com/,https://www.sony-technologies.com/,"['298 Billion USD', '29.8 Billion USD']","['122 Billion USD', '20.5 Billion USD']","365,500","110,500","['Automotive', 'Manufacturing']","[ 'Technology ' 'Electronics ' , 'Entertainment ' ]",,
0,Toyota Auto,Sony Technologies,Japan,Japan,https://www.toyota-auto.com/,https://www.sony-technologies.com/,"['298 Billion USD', '29.8 Billion USD']","['122 Billion USD', '20.5 Billion USD']","365,500","110,500","[ , ' 'Automotive 'Manufacturing ' ]","[ 'Technology ' , 'Electronics ' , 'Entertainment ' ]",,
0,machine Toyota Auto,Sony Technologies,Japan Japanese Islands,Nihon,https://www.toyota-auto.com/,https://www.sony-technologies.com/,"['298 Billion USD', '29.8 Billion USD']","['122 Billion USD', '20.5 Billion USD']","365,500","110,500","['Automotive', 'Manufacturing']","' 'Technology ' , 'Electronics ' , 'Entertainment [ ]",,
0,SAP,Volkswagen,FRG,Germany,https://www.sap.com/,https://www.volkswagen.com/,"['150 Billion EUR', '27 Billion EUR']","['500 Billion EUR', '70 Billion EUR']","100,000","662,575","['Technology', 'Software', 'Enterprise Solutions']","[ 'Automotive ' , 'Electric Vehicles ' ]",,
0,SAP,Volkswagen,Germany,Germany,https://www.sap.com/,https://www.volkswagen.com/,"['150 Billion EUR', '27 Billion EUR']","['500 Billion EUR', '70 Billion EUR']","100,000","662,575","['Technology', 'Software', 'Enterprise Solutions']","['Automotive', 'Electric Vehicles']",,
0,SAP,Volkswagen,Germany,Germany,https://www.sap.com/,https://www.volkswagen.com/,"['150 Billion EUR', '27 Billion EUR']","['500 Billion EUR', '70 Billion EUR']","100,000","662,575","['Technology', 'Software', 'Enterprise Solutions']","[ Vehicles ' , 'Electric 'Automotive ' ]",,
0,APPLE INC.,Inc Alphabet,"[ 'California ( CA ) ' , 'UNITED STATES ' Golden State ]",USA,https://www.info-clipper.com/en/company/united-states/apple-inc.usd10543w.html,https://www.abc.xyz/,,"['$1.75 Trillion', '$270 Billion']","['3192', nan]","148,000",,"['Technology', 'Advertising', 'AI']","['CUPERTINO', 'Headquarter']",
0,APPLE INC.,Inc Alphabet,"['California(CA)', 'UNITED STATES']",USA,https://www.info-clipper.com/en/company/united-states/apple-inc.usd10543w.html,https://www.abc.xyz/,,"['$1.75 Trillion', '$270 Billion']","[ '3192 ' , nan ]","148,000",nan,"[ 'Technology ' , ' , 'AI ' ]","['CUPERTINO', 'Headquarter']",
0,APPLE INC.,Inc Alphabet,"['California(CA)', 'UNITED STATES']",USA,https://www.info-clipper.com/en/company/united-states/apple-inc.usd10543w.html,https://www.abc.xyz/,,"['$1.75 Trillion', '$270 Billion']","['3192', nan]","148,000",gran nan,"[ ' , 'Advertising , 'AI ' ]","['CUPERTINO', 'Headquarter']",
0,Apple,IBM,USA,United States,Steve Wozniak',,"['394,330 Million USD', '99,803 Million USD', 'Sep-2022', '352,760 Million USD', '302,080 Million USD', '50,672 Million USD']","['$67.25 B', '$5.52 B', '$133.28 B', '$124.33 B']","[ ' 1 line ' , 'California ' , '154,000 ' , 'Tim Cook ' , [ 'Steve Jobs '",nan,'Ronald Wayne ' ] '' ] '',,,
0,Apple,IBM,USA,United States,Steve Wozniak',,"['394,330 Million USD', '99,803 Million USD', 'Sep-2022', '352,760 Million USD', '302,080 Million USD', '50,672 Million USD']","['$67.25 B', '$5.52 B', '$133.28 B', '$124.33 B']","1 ' 'California ' , '154,000 ' , 'Tim Cook ' , [ 'Steve Jobs '",," 'Ronald Wayne']""]""",nan,,
0,Apple,IBM,USA,United States,Steve Wozniak',,"['394,330 Million USD', '99,803 Million USD', 'Sep-2022', '352,760 Million USD', '302,080 Million USD', '50,672 Million USD']","['$67.25 B', '$5.52 B', '$133.28 B', '$124.33 B']","['1', 'California', '154,000', 'Tim Cook', ['Steve Jobs'",,'Ronald Wayne ' ] '' ] '',nan,,
0,SAP Technologies,Volkswagen Manufacturing,Germany Germany,Germany,https://www.sap-technologies.com/,https://www.volkswagen-manufacturing.com/,"['151 Billion EUR', '27.5 Billion EUR']","['505 Billion EUR', '71 Billion EUR']","100,200","663,500","['Software', 'Technology', 'Cloud Solutions']","['Automotive', 'Manufacturing', 'Transportation']",,
0,SAP Technologies,Volkswagen Manufacturing,Deutschland,Germany,https://www.sap-technologies.com/,https://www.volkswagen-manufacturing.com/,"['151 Billion EUR', '27.5 Billion EUR']","['505 Billion EUR', '71 Billion EUR']","100,200","663,500","['Software', 'Technology', 'Cloud Solutions']","['Automotive', 'Manufacturing', 'Transportation']",,
0,SAP Technologies,Volkswagen Manufacturing invent,Germany,Germany Germany,https://www.sap-technologies.com/,https://www.volkswagen-manufacturing.com/,"['151 Billion EUR', '27.5 Billion EUR']","['505 Billion EUR', '71 Billion EUR']","100,200","663,500","['Software', 'Technology', 'Cloud Solutions']","[ 'Automotive ' , 'Manufacturing ' , 'Transportation ' ]",,
0,Apple Hospitality Reit,Malus pumila,U.S.,USA,https://applehospitalityreit.com,Steve Wozniak',"['933 Million USD', '18 Million USD', 'For Year ending Dec-2021', '4,790 Million USD', '1,643 Million USD', '3,147 Million USD']","['394,330 Million USD', '99,803 Million USD', 'Sep-2022', '352,760 Million USD', '302,080 Million USD', '50,672 Million USD']","[ ' 4,035 ' , 'Virginia ' , '63 ' , nan , nan ]","['1', 'California', '154,000', 'Tim Cook', ['Steve Jobs'","[ 'Real Estate ' , 'Consumer Services ' , 'Hotels ' , 'Property investment funds ' ]"," 'Ronald Wayne']""]""",,
0,apple Hospitality Reit,Apple,USA,USA,https://applehospitalityreit.com,Steve Wozniak',"['933 Million USD', '18 Million USD', 'For Year ending Dec-2021', '4,790 Million USD', '1,643 Million USD', '3,147 Million USD']","['394,330 Million USD', '99,803 Million USD', 'Sep-2022', '352,760 Million USD', '302,080 Million USD', '50,672 Million USD']","['4,035', 'Virginia', '63', nan, nan]","['1', 'California', '154,000', 'Tim Cook', ['Steve Jobs'","Estate 'Real [ ' , 'Consumer Services ' , 'Hotels ' , 'Property Investments ' ]"," 'Ronald Wayne']""]""",,
0,Apple Hospitality Reit apple,Apple,USA,America,https://applehospitalityreit.com,Steve Wozniak',"['933 Million USD', '18 Million USD', 'For Year ending Dec-2021', '4,790 Million USD', '1,643 Million USD', '3,147 Million USD']","['394,330 Million USD', '99,803 Million USD', 'Sep-2022', '352,760 Million USD', '302,080 Million USD', '50,672 Million USD']","['4,035', 'Virginia', '63', nan, nan]","['1', 'California', '154,000', 'Tim Cook', ['Steve Jobs'","['Real Estate', 'Consumer Services', 'Hotels', 'Property Investments']",'Ronald Wayne ' '' ] '',,
0,SAP Global,Volkswagen Manufacturing,Germany,Germany Germany,https://www.sap-global.com/,https://www.volkswagen-manufacturing.com/,"['149 Billion EUR', '26.5 Billion EUR']","['505 Billion EUR', '71 Billion EUR']","99,800","663,500","['Technology', 'Enterprise Solutions', 'Software']","['Automotive', 'Manufacturing', 'Transportation']",,
0,SAP Global world,Volkswagen Manufacturing,Germany,Germany,https://www.sap-global.com/,https://www.volkswagen-manufacturing.com/,"['149 Billion EUR', '26.5 Billion EUR']","['505 Billion EUR', '71 Billion EUR']","99,800","663,500","'Enterprise 'Technology ' , [ Solutions ' , 'Software ' ]","['Automotive', 'Manufacturing', 'Transportation']",,
0,SAP globular,Volkswagen Manufacturing,FRG,Germany,https://www.sap-global.com/,https://www.volkswagen-manufacturing.com/,"['149 Billion EUR', '26.5 Billion EUR']","['505 Billion EUR', '71 Billion EUR']","99,800","663,500","['Technology', 'Enterprise Solutions', 'Software']","[ 'Automotive ' , 'Manufacturing ' , 'Transportation ' ]",,
0,INC .,TESLA MOTORS INC .,"[ 'California ( CA ) ' , 'UNITED STATES ' ]",USA Army,https://www.info-clipper.com/en/company/united-states/apple-inc.usd10543w.html,https://www.teslamotors.com/,,"['$900 Billion', '$75 Billion']","[ '3192 ' , nan ]","108,000",nan,"['Electric Vehicles', 'Batteries', 'AI']","['CUPERTINO', 'Headquarter']",
0,APPLE INC.,TESLA MOTORS INC.,"[ 'California ( CA ) ' , 'UNITED STATES ' ]",USA,https://www.info-clipper.com/en/company/united-states/apple-inc.usd10543w.html,https://www.teslamotors.com/,,"['$900 Billion', '$75 Billion']","['3192', nan]","108,000",nan,"['Electric Vehicles', 'Batteries', 'AI']","['CUPERTINO', 'Headquarter']",
0,APPLE . INC,TESLA MOTORS INC.,"['California(CA)', 'UNITED STATES']",USA America,https://www.info-clipper.com/en/company/united-states/apple-inc.usd10543w.html,https://www.teslamotors.com/,,"['$900 Billion', '$75 Billion']","['3192', nan]","108,000",nan,"[ 'Electric Vehicles ' , 'Batteries ' , 'AI ' ]","['CUPERTINO', 'Headquarter']",
0,Microsoft corp Corporation,Alphabet Inc,USA,USA,https://www.microsoft.com/,https://www.abc.xyz/,"['$2.45 Trillion', '$195 Billion']","['$1.75 Trillion', '$270 Billion']","218,000","148,000","[ 'Software ' , 'Technology ' , 'Enterprise Solutions ' ]","['Technology', 'Advertising', 'AI']",,
0,Microsoft Corporation,Inc Alphabet,USA U. S. Army,USA,https://www.microsoft.com/,https://www.abc.xyz/,"['$2.45 Trillion', '$195 Billion']","['$1.75 Trillion', '$270 Billion']","218,000","148,000","['Technology', 'Software', 'Enterprise Solutions']","[ 'Technology ' , 'Advertising ' , 'AI ' ]",,
0,Microsoft Corporation,Alphabet Inc,USA,USA,https://www.microsoft.com/,https://www.abc.xyz/,"['$2.45 Trillion', '$195 Billion']","['$1.75 Trillion', '$270 Billion']","218,000","148,000","[ 'Technology ' , 'Software ' , 'Enterprise Solutions ' ]","[ 'Technology ' , 'Advertising ' , 'AI ' ]",,
0,TESLA MOTORS INC.,Volkswagen Motors,USA,Federal Republic of Germany,https://www.teslamotors.com/,https://www.volkswagen-motors.com/,"['$900 Billion', '$75 Billion']","['498 Billion EUR', '69.5 Billion EUR']","108,000","661,000","['Electric Vehicles', 'Batteries', 'AI']","[ 'Automotive ' , 'Electric Vehicles ' , 'Transportation ' ]",,
0,TESLA motor INC .,Volkswagen Motors,United States Army USA,Germany,https://www.teslamotors.com/,https://www.volkswagen-motors.com/,"['$900 Billion', '$75 Billion']","['498 Billion EUR', '69.5 Billion EUR']","108,000","661,000","[ 'Electric Vehicles ' , 'Batteries ' , 'AI ' ]","['Automotive', 'Electric Vehicles', 'Transportation']",,
